id,name,synonym_names,taggings_count,name_with_ancestry
341784,Green Dot,[],164,Green Dot
341792,OSIRIS-REx,[],24,OSIRIS-REx
342088,Jen Marvel,[],28,Jen Marvel
342090,Leu Gardens,[],28,Leu Gardens
342137,Live United,[],110,Live United
342236,Canine Companions for Independence,[],35,Canine Companions for Independence
342723,Ignite,[],945,Ignite
342724,Ignite Campaign,[],885,Ignite Campaign
342725,Pulse Vigil,[],90,Pulse Vigil
343135,Connor Cooking (Limbitless),[],35,Connor Cooking (Limbitless)
343368,Flying Horse Editions,[],67,Flying Horse Editions
343369,printing press,[],66,printing press
343487,state of the university address 2016,[],45,state of the university address 2016
343488,Buddy Dyer,[],78,Buddy Dyer
343761,Blue Origins,[],1,Blue Origins
343762,Vomit Comet,[],6,Vomit Comet
343765,Humberto Campins,[],28,Humberto Campins
343766,Osiris REx,[],13,Osiris REx
343767,asteroid,[],13,asteroid
343959,Pegasus Magazine fall 2016,[],2,Pegasus Magazine fall 2016
344093,drumming,[],15,drumming
344744,Shibu Yooseph,[],14,Shibu Yooseph
345094,Chris Chong,[],7,Chris Chong
345717,Lisa Friedersdorfer,[],4,Lisa Friedersdorfer
348777,Dia de los muertos,[],5,Dia de los muertos
348778,day of the dead,[],5,day of the dead
348779,oysters,[],12,oysters
348780,oyster mats,[],12,oyster mats
348781,sea turtles,[],29,sea turtles
348782,Archie Carr Refuge,[],29,Archie Carr Refuge
348787,snakes,[],16,snakes
348788,parkinson,[],9,parkinson
349132,Implicit Bias Town Hall,[],15,Implicit Bias Town Hall
350384,knights got talent,[],169,knights got talent
350385,homecoming 2016,[],258,homecoming 2016
350391,Pedro Quintan-Ascencio,[],33,Pedro Quintan-Ascencio
350397,Dr. Salvendy,[],40,Dr. Salvendy
350547,concert knight 2016,[],26,concert knight 2016
350548,homecoming concert,[],26,homecoming concert
350549,ty dolla,[],26,ty dolla
350737,Astronaut scholarship,[],29,Astronaut scholarship
350738,check presentation,[],29,check presentation
350966,ucfhc,"[""homecoming""]",324,ucfhc
350967,homecoming court 2016,[],42,homecoming court 2016
350987,Showcase of Undergraduate Research,[],30,Showcase of Undergraduate Research
351357,UCFPD Pink Breast Cancer Awareness,[],9,UCFPD Pink Breast Cancer Awareness
351844,Andrea Snead,[],20,Andrea Snead
351846,Nicholas Chase,[],20,Nicholas Chase
352302,Chanda Torres,[],14,Chanda Torres
352314,Solar Fabric,[],11,Solar Fabric
352315,Jayan Thomas,[],11,Jayan Thomas
354383,Halloween,[],70,Halloween
354384,Trick or Treat,[],31,Trick or Treat
354475,President Barack Obama,[],94,President Barack Obama
354766,POTUS,[],25,POTUS
354767,Barack Obama,[],25,Barack Obama
354768,billboard,[],12,billboard
355138,knights pantry,[],57,knights pantry
355609,Jason Fronczek,[],7,Jason Fronczek
355698,DNP,[],58,DNP
355699,DNP Intensive,[],58,DNP Intensive
355793,Kaley Garner,[],18,Kaley Garner
355794,faculty and staff campaign 2016,[],38,faculty and staff campaign 2016
355809,Ayaka Nakaya,[],8,Ayaka Nakaya
355816,Dave Schreir,[],13,Dave Schreir
355844,Morgan Bell,[],19,Morgan Bell
355861,Pamela McCauley,[],23,Pamela McCauley
356671,Shibu Yoosef,[],10,Shibu Yoosef
356672,Heather Lawrence,[],12,Heather Lawrence
356725,Daniel Kleiman,[],12,Daniel Kleiman
356736,10th Anniversary,[],38,10th Anniversary
356796,families,[],353,families
356797,kid,"[""kids""]",0,kid
356824,Coach Frost,"[""Scott Frost""]",76,Coach Frost
356829,new uniform,[],10,new uniform
356832,announcer,[],10,announcer
356892,Stephanie Valderrama,[],16,Stephanie Valderrama
356903,renovations,[],102,renovations
356904,recovery,[],102,recovery
356963,Ryan Buyssens,[],15,Ryan Buyssens
356964,Orlando Science Center,[],15,Orlando Science Center
357234,UCF vs Tulane,[],193,UCF vs Tulane
357719,Transgender,[],6,Transgender
359339,Senior Design Showcase 2016,[],16,Senior Design Showcase 2016
359938,Lynx bus,[],37,Lynx bus
359977,forensics,[],7,forensics
360396,Counseling and Psychological Services,"[""CAPS""]",39,Counseling and Psychological Services
360397,George O'Leary,[],15,George O'Leary
360398,George O'Leary Statue,[],6,George O'Leary Statue
360404,San Francisco 49ers,[],39,San Francisco 49ers
360405,San Francisco 49ers Practice,[],39,San Francisco 49ers Practice
360406,Chip Kelly,[],39,Chip Kelly
360407,49ers,[],39,49ers
360420,Grinch,[],6,Grinch
362496,Cure Bowl 2016,[],151,Cure Bowl 2016
363170,UCFWBB,[],217,UCFWBB
363171,UCF Women's Basketball,[],260,UCF Women's Basketball
363172,UCFWBB 2016-17,[],73,UCFWBB 2016-17
363305,UCFMBB vs ECU,[],92,UCFMBB vs ECU
363306,UCFMBB,"[""UCF Men's Basketballl""]",365,UCFMBB
363307,UCF vs ECU,[],157,UCF vs ECU
363308,Tan Huaixiang,[],23,Tan Huaixiang
363309,offices,[],23,offices
363934,Kareem Ahmed,[],22,Kareem Ahmed
365522,Thad Anderson,[],16,Thad Anderson
365523,Kevin Haran,[],14,Kevin Haran
365551,Bug Closet,[],52,Bug Closet
365575,Sandy Pouliot,[],9,Sandy Pouliot
365982,USTA,[],12,USTA
366172,Shawn Putnam,[],13,Shawn Putnam
366615,Ortronicon,[],28,Ortronicon
366666,UCFMBB vs USF,[],78,UCFMBB vs USF
366803,Romeo and Juliet,[],53,Romeo and Juliet
367089,Swadeshmukul Santra,[],9,Swadeshmukul Santra
367333,John Bittman,[],8,John Bittman
367802,Katie Abrahamson-Henderson,[],96,Katie Abrahamson-Henderson
368067,Jay Hollman,[],34,Jay Hollman
368068,flip,[],6,flip
368863,Florida Center for Student with Unique Abilities Celebration,[],46,Florida Center for Student with Unique Abilities Celebration
369081,23rd Annual BFSA Joseph C. Andrews Mentoring Celebration,[],111,23rd Annual BFSA Joseph C. Andrews Mentoring Celebration
369082,BFSA,[],261,BFSA
369083,Joseph C. Andrews Mentoring Celebration,[],111,Joseph C. Andrews Mentoring Celebration
369084,Marc Lamont Hill,[],111,Marc Lamont Hill
369195,History B.A.,[],1,History B.A.
369196,History B.A,[],1,History B.A
369197,Technical Education and Industry Training,[],1,Technical Education and Industry Training
369731,Drum Circle,[],23,Drum Circle
369738,Astronaut Scholarship Foundation,[],29,Astronaut Scholarship Foundation
369739,Andy Allen,[],29,Andy Allen
369740,pd,[],59,pd
369741,Orlando Strong,[],59,Orlando Strong
369788,Clinton Kaine,[],92,Clinton Kaine
370060,sidewalk art festival,[],18,sidewalk art festival
370418,Aristide Dogariu,[],12,Aristide Dogariu
370896,puppies,[],58,puppies
370897,puppers,[],25,puppers
370920,Paige Wilson,[],9,Paige Wilson
371338,Konstantin Vodopyanov,[],13,Konstantin Vodopyanov
371339,Football concussion seminar,[],11,Football concussion seminar
371496,PulsePoint,[],32,PulsePoint
372111,Jesse Stokes,[],13,Jesse Stokes
372112,First-generation student,[],17,First-generation student
372445,Kimberly Batres,[],10,Kimberly Batres
373151,West Art District,[],60,West Art District
373152,Mural,[],91,Mural
373154,Graffiti,[],50,Graffiti
373230,Chung Park,[],39,Chung Park
373231,concerto,[],24,concerto
373232,St Luke's,[],24,St Luke's
374461,AMPAC Lab,[],17,AMPAC Lab
374896,Hannah Hollinger,[],7,Hannah Hollinger
374937,President Hitt 25th Anniversary,[],138,President Hitt 25th Anniversary
374938,Hitt 25,[],139,Hitt 25
375179,Greg Lovelady,[],8,Greg Lovelady
375596,Order of Pegasus Medal,[],12,Order of Pegasus Medal
375601,Angie Torres,[],5,Angie Torres
375602,Victor Rodriguez,[],19,Victor Rodriguez
375665,Hedda Gabler,[],34,Hedda Gabler
376469,Order of Pegasus,[],36,Order of Pegasus
376470,Order of Pegasus 2017,[],23,Order of Pegasus 2017
376609,National Academy of Engineering,[],47,National Academy of Engineering
376610,National Academy of Engineering Professors,[],47,National Academy of Engineering Professors
376611,Dr. Elaine Weyuker,[],31,Dr. Elaine Weyuker
376612,Dr.  James  Karl Baker,[],31,Dr.  James  Karl Baker
376613,Dr. Gavriel Salvendy,[],31,Dr. Gavriel Salvendy
376614,Dr. Kumares Sinha,[],31,Dr. Kumares Sinha
376856,Suzanne Connor,[],10,Suzanne Connor
376911,The Spot,[],58,The Spot
376912,UCF Card Services,[],58,UCF Card Services
376913,Chilis,[],58,Chilis
376914,Skate shop,[],58,Skate shop
376915,Business Fronts 2017,[],58,Business Fronts 2017
377075,Zhihua Qu,[],27,Zhihua Qu
377104,Andrew Allen,[],10,Andrew Allen
377109,Scott Branting,[],6,Scott Branting
377238,Woody Joseph,[],3,Woody Joseph
377728,Rory Coleman,[],35,Rory Coleman
378078,UCFMBB vs Colorado,[],83,UCFMBB vs Colorado
378079,NIT,[],214,NIT
378318,Swearing-In Ceremony,"[""Swearing In""]",559,Swearing-In Ceremony
378373,UCFWBB vs Stetson WNIT 2017,[],76,UCFWBB vs Stetson WNIT 2017
378374,WNIT,[],76,WNIT
378397,Jordin Rosser,[],21,Jordin Rosser
378688,UCF vs Illinois,[],131,UCF vs Illinois
378689,UCFMBB vs Illinois,[],131,UCFMBB vs Illinois
381003,Order of Pegasus award ceremony,[],26,Order of Pegasus award ceremony
381410,Jazz Fest 2017,[],39,Jazz Fest 2017
381411,Richard Drexler,[],39,Richard Drexler
381412,Marty Morell,[],39,Marty Morell
381413,Per Danielsson,[],39,Per Danielsson
381422,Paint Rave,"[""Paint Rave 2017""]",29,Paint Rave
381423,Paint Rave 2017,"[""Paint Rave""]",29,Paint Rave 2017
381424,Holi Fest,"[""Festival of color""]",35,Holi Fest
381426,Festival of color,"[""Holi Fest""]",35,Festival of color
382809,Mother mary,[],32,Mother mary
382810,madonna,[],32,madonna
382811,Wanda Raimundi-Ortiz,[],115,Wanda Raimundi-Ortiz
382905,UCFPD Award Ceremony,[],128,UCFPD Award Ceremony
383235,honors convocation,[],104,honors convocation
383377,letchworth,[],116,letchworth
383549,Student Accessibility Services,[],77,Student Accessibility Services
383812,Pegasus Professors Location Scout 2017,[],6,Pegasus Professors Location Scout 2017
383930,storm troopers,[],13,storm troopers
384304,SVAD Digital Media Showcase,[],51,SVAD Digital Media Showcase
384305,SVAD,[],208,SVAD
384687,Prince Mohammad Bin Fahd,[],87,Prince Mohammad Bin Fahd
384688,honorary degree,[],87,honorary degree
385224,Fernando Uribe-Romo,[],27,Fernando Uribe-Romo
385481,Pegasus Professor Banners,[],34,Pegasus Professor Banners
385764,ucf orchestra,[],35,ucf orchestra
385765,oklahoma,[],35,oklahoma
385766,rodger & hammerstien,[],35,rodger & hammerstien
386731,MADD,[],46,MADD
386732,police car wrap,[],46,police car wrap
386845,Drawing,[],59,Drawing
386902,ucfastival 2017,"[""UCFastival""]",123,ucfastival 2017
386903,Spring game 2017,[],123,Spring game 2017
386904,Lauren Alaina,[],22,Lauren Alaina
387235,License plate,[],15,License plate
387363,Viewbook 2017,[],66,Viewbook 2017
388906,Jana Jasinski,[],10,Jana Jasinski
389688,SDES Headshots 2017,[],33,SDES Headshots 2017
390118,UCF Downtown Bus,[],20,UCF Downtown Bus
391193,UCF Downtown Groundbreaking,[],254,UCF Downtown Groundbreaking
391194,#mydowntowncampus,[],196,#mydowntowncampus
391844,Pulse Mural Family Reveal,[],64,Pulse Mural Family Reveal
391845,Pulse Mural,[],198,Pulse Mural
396064,BOT,"[""Board of Trustees""]",173,BOT
396595,Veterans Graveyard Tour,[],27,Veterans Graveyard Tour
396596,Florida National Cemetery,[],27,Florida National Cemetery
397611,Issa Batarseh,[],20,Issa Batarseh
397802,The Lion in Winter,[],138,The Lion in Winter
398674,Dante Lauretta,[],18,Dante Lauretta
399250,Pulse Mural Installation,[],27,Pulse Mural Installation
399253,Ryan Gelfand,[],5,Ryan Gelfand
399277,Qing Cai,[],25,Qing Cai
399378,Pulse Student Union and Blood Drive,[],61,Pulse Student Union and Blood Drive
399379,Pulse Blood Drive,[],61,Pulse Blood Drive
399408,Pulse Rememberance,[],73,Pulse Rememberance
399832,Pegasus Mural,[],86,Pegasus Mural
399838,Pulse Mural - Guerrero Family,[],8,Pulse Mural - Guerrero Family
400028,Pieta,[],78,Pieta
400070,pulse art exhibit,[],11,pulse art exhibit
400096,Gal Sarid,[],9,Gal Sarid
400618,Boy Kong,[],30,Boy Kong
400668,Mike McConville,[],23,Mike McConville
400750,Physics Camp,[],28,Physics Camp
401023,Western Civilization,[],10,Western Civilization
401024,EUH 2000,[],10,EUH 2000
401026,Page15,[],2,Page15
401027,Page 15,[],46,Page 15
402030,James Neal,[],22,James Neal
402189,Ashley Gramajo,[],15,Ashley Gramajo
402317,Seminar,[],166,Seminar
403635,thesis story,[],8,thesis story
404278,Matthew Dombrowski,[],5,Matthew Dombrowski
405160,MCO Mural,[],12,MCO Mural
405161,MCO,[],12,MCO
405162,Orlando International Airport,[],12,Orlando International Airport
405163,Airport,[],12,Airport
405164,Airport Mural,[],12,Airport Mural
407033,2017,[],2789,2017
407858,Robinson Observatory,"[""Observatory""]",11,Robinson Observatory
408301,Bees,[],78,Bees
408302,Honey,[],87,Honey
408303,UCF Bees,[],78,UCF Bees
408304,Beehive,[],78,Beehive
408305,Arboretum,[],154,Arboretum
408863,FIU SAE Invitational,[],185,FIU SAE Invitational
408864,Homestead Miami Speedway,[],185,Homestead Miami Speedway
408865,UCF SAE,[],275,UCF SAE
408866,Formula,[],185,Formula
408867,Formula Racing,[],185,Formula Racing
408868,SAE,[],263,SAE
408869,FIU,[],185,FIU
408870,FAU,[],185,FAU
408876,Hoyt Hicks,[],12,Hoyt Hicks
408877,Firesuit,[],12,Firesuit
408878,Racesuit,[],12,Racesuit
408969,band practice facility,[],203,band practice facility
408989,fall 2017,[],36,fall 2017
409433,Eclipse,[],15,Eclipse
409817,Team Building,[],92,Team Building
409818,Challenge Course,"[""Ropes Course""]",114,Challenge Course
410009,Move In Day 2017,[],80,Move In Day 2017
410069,solar eclipse,[],19,solar eclipse
411160,Faculty Senate,[],25,Faculty Senate
411507,UCF Women's Soccer,[],247,UCF Women's Soccer
411530,Yang Yang,[],9,Yang Yang
411820,Adaptive Community,[],4,Adaptive Community
412211,UCF vs FIU,[],285,UCF vs FIU
412498,Jack Starbuck,[],8,Jack Starbuck
412499,cleft palate,[],8,cleft palate
413200,Hansen Mansey,[],6,Hansen Mansey
413201,sensors,[],6,sensors
413997,Mark Rapport,[],5,Mark Rapport
413998,ADHD,[],5,ADHD
416796,Iphigenia and Other Daughters,[],20,Iphigenia and Other Daughters
416861,National Guard,[],114,National Guard
416862,US Army,[],23,US Army
416873,Spectrum Stadium,"[""Bright House Stadium"", ""Bright House Networks Stadium"", ""stadium""]",37,Spectrum Stadium
417506,Lazslo Marosi,[],30,Lazslo Marosi
417508,Lazlo Marosi,[],29,Lazlo Marosi
417962,UCF Baja,[],101,UCF Baja
417963,Baja,[],83,Baja
418812,COPS Field of Memories,[],11,COPS Field of Memories
418813,yellow flags,[],11,yellow flags
419181,Amazon at UCF,"[""Amazon store"", ""Amazon""]",16,Amazon at UCF
419182,Amazon store,"[""Amazon at UCF"", ""Amazon""]",16,Amazon store
419183,Amazon,"[""Amazon at UCF"", ""Amazon store""]",16,Amazon
419219,Farm Share,[],9,Farm Share
419220,Food Donation,[],9,Food Donation
419656,Koi pond,[],17,Koi pond
419685,Limbitless Solutions Opening,[],53,Limbitless Solutions Opening
419754,Richard Beary,"[""Chief Beary"", ""Chief Richard Beary""]",98,Richard Beary
419755,UCF vs Memphis,[],752,UCF vs Memphis
419764,service dog,[],40,service dog
420031,Of Thee I Sing,[],22,Of Thee I Sing
420037,Nick Garber,[],16,Nick Garber
436081,Knight Mural,[],52,Knight Mural
436092,Concert Knight 2017,[],94,Concert Knight 2017
436093,Martin Garrix,[],94,Martin Garrix
436094,Jacquees,[],94,Jacquees
436095,UCF homecoming 2017,"[""homecoming""]",109,UCF homecoming 2017
438502,Homecoming 2017,[],65,Homecoming 2017
439435,Housing and Residence Life,"[""Housing""]",74,Housing and Residence Life
439436,residence community,[],72,residence community
439437,residence halls,[],72,residence halls
439471,College of Optics and Photonics,[],155,College of Optics and Photonics
439529,President Hitt Retirement Press Conference,[],140,President Hitt Retirement Press Conference
439530,President Hitt Retirement,[],140,President Hitt Retirement
439611,COBA Remodel,[],12,COBA Remodel
439612,COBA,[],12,COBA
439828,Seetha Raghavan,[],12,Seetha Raghavan
440399,Alfond Inn,[],6,Alfond Inn
440400,Cyber Defense Team,[],73,Cyber Defense Team
440684,UCF vs Austin Peay,[],197,UCF vs Austin Peay
441104,An Octoroon,[],9,An Octoroon
447929,Orchid Garden,[],54,Orchid Garden
447931,Church Street Station,[],54,Church Street Station
449431,Veterans Day flags,[],12,Veterans Day flags
449432,american flag,[],23,american flag
449469,Wingman Chung,[],3,Wingman Chung
449627,Ivan Garibay,[],11,Ivan Garibay
450663,Treen Huo,[],5,Treen Huo
450664,zika,[],5,zika
451013,Knights Racing,[],68,Knights Racing
451162,IES,"[""Inclusive Education Services""]",439,IES
451163,IES video shoot,[],17,IES video shoot
451164,Inclusive Education Services,"[""IES""]",67,Inclusive Education Services
451179,UCF Jazz,[],55,UCF Jazz
451233,UCF IES,[],1,UCF IES
451313,Richard Lapchick,[],56,Richard Lapchick
451336,Space Helmet,[],37,Space Helmet
451448,Viewbook 2018,[],352,Viewbook 2018
451643,Brandt Dietry,[],4,Brandt Dietry
451916,UCF vs USF,[],978,UCF vs USF
451917,War on I4,[],876,War on I4
453208,Hitt Squad,[],18,Hitt Squad
453312,marine biology,[],35,marine biology
454022,David Benjamin,[],10,David Benjamin
454024,UCF Special Collections,[],10,UCF Special Collections
454060,Angeline Bushy,[],13,Angeline Bushy
454080,Stanley Pierre,[],12,Stanley Pierre
455936,2017 Football Conference Championship,[],238,2017 Football Conference Championship
456039,Josh Letchworth,[],358,Josh Letchworth
456129,Aravinda Kar,[],7,Aravinda Kar
456267,Rick Florsheim,[],14,Rick Florsheim
456292,Pretema Dharampaul,[],2,Pretema Dharampaul
456790,Fall Commencement 2017,[],170,Fall Commencement 2017
456895,Kareem Abdul Jabbar,[],25,Kareem Abdul Jabbar
457536,Peach Bowl,[],832,Peach Bowl
457537,Chick-Fil-A Peach Bowl,[],867,Chick-Fil-A Peach Bowl
457607,Georgia Aquarium,[],35,Georgia Aquarium
458311,wall wrap,[],13,wall wrap
458394,Shaquem Griffin,[],193,Shaquem Griffin
458395,McKenzie Milton,[],326,McKenzie Milton
458396,Marcos Marchena,[],21,Marcos Marchena
458400,Bill Gates,[],172,Bill Gates
458401,Melinda Gates,[],8,Melinda Gates
458427,2018 Peach Bowl,[],488,2018 Peach Bowl
458429,UCF vs Auburn,[],848,UCF vs Auburn
458430,Knightlanta,[],509,Knightlanta
458432,Thad Seymour,[],249,Thad Seymour
458447,Tim Brown,[],4,Tim Brown
458448,Sandy Shugart,[],24,Sandy Shugart
458449,Porcha Jones,[],12,Porcha Jones
458450,Falecia Williams,[],34,Falecia Williams
458451,Milka Derisma,[],2,Milka Derisma
458466,Teresa Jacobs,[],20,Teresa Jacobs
458473,Trina Gregory-Propst,[],4,Trina Gregory-Propst
458474,Se7enbites,[],2,Se7enbites
458475,Jenny De Witt,[],8,Jenny De Witt
458476,Brenda March,[],10,Brenda March
458561,20180101 Peach Bowl,[],262,20180101 Peach Bowl
458562,Scott Cook Photography,[],381,Scott Cook Photography
458954,College Football Hall of Fame,"[""CFHOF""]",67,College Football Hall of Fame
458955,CFHOF,"[""College Football Hall of Fame""]",67,CFHOF
458958,UCF Peach Bowl Practice,[],22,UCF Peach Bowl Practice
458964,A.J. Range,[],5,A.J. Range
458965,Darren Cole,[],1,Darren Cole
458966,Zac Brown Band,[],1,Zac Brown Band
459960,Pentecost,[],4,Pentecost
459980,Cheer Practice,[],55,Cheer Practice
459981,Cheerleading National Championship,[],52,Cheerleading National Championship
460187,Press Play Conference,[],37,Press Play Conference
462851,Dinaw Mengetsu,[],7,Dinaw Mengetsu
462873,Jacqueline Boehme,[],52,Jacqueline Boehme
463848,Jessica Fernandez,[],85,Jessica Fernandez
465476,Yoga Nidra,[],8,Yoga Nidra
465525,Florida Cup,[],52,Florida Cup
465526,PSV,[],52,PSV
465527,Fluminense,[],52,Fluminense
465785,Denim Day,[],16,Denim Day
466673,BFSA 24th Annual Mentoring Celebration,[],84,BFSA 24th Annual Mentoring Celebration
466674,Shaun King,[],84,Shaun King
467368,Anthony B. Major,[],3,Anthony B. Major
467549,561-252-3423,[],107,561-252-3423
467550,Photography,[],107,Photography
467551,Scott,[],107,Scott
467552,UCF.,[],107,UCF.
467553,scott@scottcookphotography.com,[],107,scott@scottcookphotography.com
467554,www.scottcookphotography.com,[],107,www.scottcookphotography.com
468489,Boy Gets Girl,[],7,Boy Gets Girl
468562,Falcon Heavy,[],13,Falcon Heavy
468563,SpaceX,[],10,SpaceX
468597,Pyschology,[],5,Pyschology
468598,Kimberly Renk,[],4,Kimberly Renk
468608,Patricia Hartley,[],11,Patricia Hartley
468609,Black and Gold Studios,[],11,Black and Gold Studios
468610,#LateKnightHype,[],11,#LateKnightHype
468736,Mary Robinson,[],66,Mary Robinson
468737,President of Ireland,[],66,President of Ireland
468741,New Music Ensemble,[],26,New Music Ensemble
469119,Bus Wrap,[],51,Bus Wrap
469120,Let's Be Clear,[],70,Let's Be Clear
469121,Office of Instituational Equity,[],40,Office of Instituational Equity
469122,Title IX,[],40,Title IX
469123,Victim Services,[],40,Victim Services
470515,Travis Slocum,[],10,Travis Slocum
470517,Multicultural Student Center,[],10,Multicultural Student Center
471117,Day of Giving,[],210,Day of Giving
471118,Tom Hope,[],21,Tom Hope
471379,UCF Track,"[""track and field""]",11,UCF Track
471425,Gather Luncheon,[],58,Gather Luncheon
471465,Farm,[],24,Farm
471472,Zenn Naturals,[],24,Zenn Naturals
471517,Jazmyne Borroughs,[],3,Jazmyne Borroughs
471761,Server,[],25,Server
471781,Bernard Wilchusky,[],28,Bernard Wilchusky
471836,Presidential Search Committee,[],3,Presidential Search Committee
473042,Lyra,[],15,Lyra
473044,Aerial Acrobatics,[],15,Aerial Acrobatics
473045,Estefania Bohorquez,[],15,Estefania Bohorquez
473046,Structural Engineering,[],15,Structural Engineering
473067,Global Technology Integrators,[],11,Global Technology Integrators
473068,UCF Incubator,[],11,UCF Incubator
473712,Bernarda Alba,[],7,Bernarda Alba
475314,President-Elect Whittaker Press Conference,[],10,President-Elect Whittaker Press Conference
475316,Fifth President,[],10,Fifth President
476162,Ula Stoeckl,[],5,Ula Stoeckl
476163,filmmaker,[],5,filmmaker
476164,feminism,[],5,feminism
476165,womens history month,"[""Women's History Month""]",41,womens history month
476170,2018 President Finalist Visit,[],44,2018 President Finalist Visit
476200,Honors College Student Meeting,[],15,Honors College Student Meeting
476201,presidential search,[],15,presidential search
476530,Dr. Maribeth Ehasz,"[""Maribeth Ehasz"", ""Dr. Ehasz""]",0,Dr. Maribeth Ehasz
476531,Dr. Ehasz,"[""Maribeth Ehasz"", ""Dr. Maribeth Ehasz""]",0,Dr. Ehasz
476532,Student Development and Enrollment Services,[],12,Student Development and Enrollment Services
476796,Judaic Studies,[],8,Judaic Studies
476797,Chabad at UCF,[],8,Chabad at UCF
477142,Arecibo Observatory,[],201,Arecibo Observatory
483877,photosynthesis,[],19,photosynthesis
484497,Eliany Torrez Pon,[],34,Eliany Torrez Pon
484506,Arts at UCF,[],174,Arts at UCF
484507,Holly E McDonald,[],10,Holly E McDonald
484525,sign language,[],3,sign language
485345,Hannah Sage,[],2,Hannah Sage
485346,2018 Pegasus Professors,[],192,2018 Pegasus Professors
485347,Pegasus Professors,[],229,Pegasus Professors
485348,Cherie Yestrebsky,[],37,Cherie Yestrebsky
485349,Clint Bowers,[],33,Clint Bowers
485350,Kathleen Richardson,[],61,Kathleen Richardson
485351,Maureen Ambrose,[],35,Maureen Ambrose
485352,Daniel Britt,"[""Dan Britt""]",17,Daniel Britt
485470,Study Break Locations,[],13,Study Break Locations
485813,Marlon Wayans,[],60,Marlon Wayans
485859,Jeremy Hunt,"[""Dr. Jeremy Hunt""]",15,Jeremy Hunt
485860,Dr. Jeremy Hunt,"[""Jeremy Hunt""]",7,Dr. Jeremy Hunt
485861,David Brunner,[],9,David Brunner
485877,goldwater,[],6,goldwater
485878,scholarship,[],6,scholarship
485879,George Walters,[],6,George Walters
486004,Tison Pugh,[],15,Tison Pugh
486005,Harry Potter,[],8,Harry Potter
486050,Fall Out Boy,[],1,Fall Out Boy
486127,Founders Day,"[""Founders' Day""]",0,Founders Day
486128,Chris Distefano,[],19,Chris Distefano
486137,Leonard Bernstein's MASS,[],133,Leonard Bernstein's MASS
486141,Concert Knight 2018,[],153,Concert Knight 2018
486142,Jesse McCartney,[],31,Jesse McCartney
487160,one blood,[],18,one blood
487425,nichole lighthall,[],23,nichole lighthall
487426,dick tuckter,[],23,dick tuckter
487427,Richard Tucker,[],23,Richard Tucker
487428,Learning Institute for Elders,[],23,Learning Institute for Elders
487429,LIFE,[],23,LIFE
495841,Donor Event,[],19,Donor Event
495845,UCF Choir,[],43,UCF Choir
495851,Quadruple Stuffed Oreo,[],19,Quadruple Stuffed Oreo
495852,Double Stuffed Oreo,[],18,Double Stuffed Oreo
495858,Jazz Orchestra,[],27,Jazz Orchestra
496062,Senior Design Showcase,[],15,Senior Design Showcase
496063,UCF Engineering,[],15,UCF Engineering
496065,Pegasus Magazine - President Hitt,[],3,Pegasus Magazine - President Hitt
496662,tableux vivants,"[""tableaux vivants""]",27,tableux vivants
496663,Dr. Hitt Reception,[],46,Dr. Hitt Reception
496664,Dr. Phillips Center,"[""Dr. Phillips Center for the Performing Arts"", ""DPAC"", ""Dr. Phillips"", ""Dr. Phillips Performing Arts Center""]",57,Dr. Phillips Center
496665,Veronica Swift,[],10,Veronica Swift
496884,Alumni Tailgate,[],71,Alumni Tailgate
496885,UCF Alumni Foundation,[],38,UCF Alumni Foundation
496886,UCF Spring Game 2018,[],38,UCF Spring Game 2018
496895,Dr. Hitt Painting,[],6,Dr. Hitt Painting
496960,Marketing Wrap,[],13,Marketing Wrap
496961,UCF Police Department,"[""UCF PD"", ""UCFPD""]",14,UCF Police Department
497051,Evan Altes,[],9,Evan Altes
497163,Hitt Dogs,[],22,Hitt Dogs
497244,Yolimar Garaylde,[],13,Yolimar Garaylde
497245,Puerto Rico,[],13,Puerto Rico
497489,partnership complex,[],46,partnership complex
497667,Marci Gonzales,[],1,Marci Gonzales
497727,Michael Feinman,[],10,Michael Feinman
497728,drone,[],22,drone
497736,Grant Cornwell,[],12,Grant Cornwell
497737,Rollins College,[],12,Rollins College
497738,"""Rollins College"" ""Photo: Scott Cook""",[],9,"""Rollins College"" ""Photo: Scott Cook"""
497742,UCF step,[],26,UCF step
497743,STEP,[],28,STEP
498219,Jeb Bush,[],3,Jeb Bush
498886,John C. Hitt Painting,[],12,John C. Hitt Painting
498887,John Currie,[],12,John Currie
498976,President Hitt Gala,[],268,President Hitt Gala
498977,Thank You Dr. Hitt,[],268,Thank You Dr. Hitt
499330,Elizabeth Dooley,[],87,Elizabeth Dooley
499695,Limbitless Solutions Clinical Trial Press Conference,[],18,Limbitless Solutions Clinical Trial Press Conference
499696,Clinical Trial,[],18,Clinical Trial
499730,location scout,[],259,location scout
500229,This is Big,[],77,This is Big
501541,Barnes & Noble,"[""bookstore"", ""Barnes and Noble""]",5,Barnes & Noble
501542,plaza,[],2,plaza
502488,DEP IV Power Plant Ribbon Cutting,[],32,DEP IV Power Plant Ribbon Cutting
502489,DEP IV,[],32,DEP IV
503485,Annalicia Burns,[],11,Annalicia Burns
503486,anna burns,[],0,anna burns
503487,national merit scholar,[],27,national merit scholar
503673,Rick Schell,[],4,Rick Schell
503674,Jaha Dukureh,[],6,Jaha Dukureh
503676,Nick Larkin,[],1,Nick Larkin
